time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1584175796.70209908,0.04190342,0.01495507,0.00000326,1601490.00000000,0.05133997,0.000000,0.000000
1584175796.80223298,0.04190818,0.01581062,0.00000329,1602328.00000000,0.05431966,0.000000,0.000000
1584175796.90228701,0.04191250,0.01534360,0.00000336,1602895.00000000,0.05315155,0.000000,0.000000
1584175797.00240397,0.04191739,0.01524013,0.00000337,1603705.00000000,0.05467610,0.000000,0.000000
1584175797.10251403,0.04192145,0.01568755,0.00000340,1604679.00000000,0.05250046,0.000000,0.000000
1584175797.20256209,0.04192612,0.01639822,0.00000345,1605413.00000000,0.05409306,0.000000,0.000000
1584175797.30268192,0.04193017,0.01608243,0.00000335,1606011.00000000,0.05250223,0.000000,0.000000
1584175797.40278101,0.04193537,0.01633707,0.00000335,1606818.00000000,0.05551245,0.000000,0.000000
1584175797.50287795,0.04194071,0.01755802,0.00000347,1607520.00000000,0.05588371,0.000000,0.000000
1584175797.60289693,0.04194532,0.01636606,0.00000344,1608282.00000000,0.05398234,0.000000,0.000000
1584175797.70301890,0.04195077,0.01708753,0.00000347,1609022.00000000,0.05619805,0.000000,0.000000
1584175797.80306005,0.04195493,0.01597550,0.00000342,1610122.00000000,0.05281765,0.000000,0.000000
1584175797.90317702,0.04196030,0.01705614,0.00000352,1611296.00000000,0.05601858,0.000000,0.000000
1584175798.00326395,0.04196475,0.01602044,0.00000344,1612011.00000000,0.05360748,0.000000,0.000000
1584175798.10335994,0.04197069,0.02002395,0.00000353,1612817.00000000,0.05750882,0.000000,0.000000
1584175798.20338202,0.04197627,0.01562972,0.00000360,1612847.00000000,0.05657510,0.000000,0.000000
1584175798.30351996,0.04197991,0.01520422,0.00000348,1614053.00000000,0.05152569,0.000000,0.000000
1584175798.40361691,0.04198276,0.01491357,0.00000335,1614947.00000000,0.04944845,0.000000,0.000000
1584175798.50367498,0.04198542,0.01412900,0.00000337,1615695.00000000,0.04895538,0.000000,0.000000
1584175798.60377908,0.04198786,0.01469887,0.00000329,1616283.00000000,0.04838774,0.000000,0.000000
1584175798.70388007,0.04199086,0.01467407,0.00000332,1617045.00000000,0.04986364,0.000000,0.000000
1584175798.80394101,0.04199235,0.01311741,0.00000331,1617725.00000000,0.04590164,0.000000,0.000000
1584175798.90407205,0.04199436,0.01329049,0.00000333,1618455.00000000,0.04727118,0.000000,0.000000
1584175799.00408792,0.04199665,0.01475749,0.00000327,1619060.00000000,0.04799348,0.000000,0.000000
1584175799.10421205,0.04199832,0.01347494,0.00000329,1619462.00000000,0.04640766,0.000000,0.000000
1584175799.20427108,0.04200119,0.01564621,0.00000336,1620067.00000000,0.04954539,0.000000,0.000000
1584175799.30435705,0.04200291,0.01331516,0.00000326,1620241.00000000,0.04650823,0.000000,0.000000
1584175799.40438604,0.04200451,0.01312410,0.00000330,1620901.00000000,0.04622651,0.000000,0.000000
1584175799.50452590,0.04200657,0.01347205,0.00000329,1621640.00000000,0.04740743,0.000000,0.000000
1584175799.60461307,0.04200832,0.01410537,0.00000329,1622347.00000000,0.04661246,0.000000,0.000000
1584175799.70474195,0.04200951,0.01319306,0.00000328,1623041.00000000,0.04514053,0.000000,0.000000
1584175799.80478597,0.04201185,0.01312050,0.00000345,1623158.00000000,0.04818631,0.000000,0.000000
1584175799.90491390,0.04201420,0.01412929,0.00000333,1623974.00000000,0.04821271,0.000000,0.000000
1584175800.00498104,0.04201921,0.01264764,0.00000390,1624244.00000000,0.05521723,0.000000,0.000000
1584175800.10508800,0.04202038,0.01255936,0.00000332,1625100.00000000,0.04510176,0.000000,0.000000
1584175800.20513010,0.04202130,0.01339552,0.00000327,1625915.00000000,0.04446524,0.000000,0.000000
1584175800.30523992,0.04202248,0.01282095,0.00000329,1626515.00000000,0.04511787,0.000000,0.000000
1584175800.40533209,0.04202363,0.01179976,0.00000332,1627203.00000000,0.04506677,0.000000,0.000000
1584175800.50543594,0.04202422,0.01245454,0.00000333,1627898.00000000,0.04359174,0.000000,0.000000
1584175800.60548210,0.04202565,0.01268247,0.00000331,1628537.00000000,0.04579573,0.000000,0.000000
1584175800.70558000,0.04202636,0.01239148,0.00000327,1629086.00000000,0.04390392,0.000000,0.000000
1584175800.80558896,0.04202787,0.01257403,0.00000335,1629832.00000000,0.04603020,0.000000,0.000000
1584175800.90578198,0.04203013,0.01642378,0.00000330,1630450.00000000,0.04800282,0.000000,0.000000
1584175801.00581789,0.04203102,0.01338750,0.00000324,1630853.00000000,0.04438752,0.000000,0.000000
1584175801.10595298,0.04203364,0.01339222,0.00000370,1629171.00000000,0.04896703,0.000000,0.000000
1584175801.20597410,0.04203459,0.01262957,0.00000329,1628735.00000000,0.04454658,0.000000,0.000000
1584175801.30609798,0.04203412,0.01205273,0.00000328,1629541.00000000,0.04079677,0.000000,0.000000
1584175801.40612102,0.04203362,0.01168441,0.00000329,1630206.00000000,0.04069295,0.000000,0.000000
1584175801.50626993,0.04203214,0.01101775,0.00000326,1630863.00000000,0.03810243,0.000000,0.000000
1584175801.60640407,0.04203072,0.01163018,0.00000328,1631444.00000000,0.03827994,0.000000,0.000000
1584175801.70639110,0.04202789,0.00965399,0.00000328,1631139.00000000,0.03451975,0.000000,0.000000
1584175801.80645394,0.04202559,0.01064414,0.00000324,1631741.00000000,0.03591895,0.000000,0.000000
1584175801.90656590,0.04202200,0.01017293,0.00000326,1632424.00000000,0.03248331,0.000000,0.000000
1584175802.00662589,0.04202623,0.02555244,0.00000353,1632705.00000000,0.05325571,0.000000,0.000000
1584175802.10679507,0.04202188,0.00788203,0.00000335,1633271.00000000,0.03046387,0.000000,0.000000
1584175802.20687103,0.04201798,0.00855420,0.00000293,1620363.00000000,0.03166787,0.000000,0.000000
1584175802.30696511,0.04201540,0.00879290,0.00000311,1621203.00000000,0.03513948,0.000000,0.000000
1584175802.40699100,0.04201218,0.00933709,0.00000309,1622119.00000000,0.03345484,0.000000,0.000000
1584175802.50708103,0.04200984,0.01045395,0.00000295,1622977.00000000,0.03578305,0.000000,0.000000
1584175802.60718107,0.04200823,0.01013458,0.00000302,1623788.00000000,0.03772354,0.000000,0.000000
1584175802.70732307,0.04200779,0.01188346,0.00000304,1624724.00000000,0.04085113,0.000000,0.000000
1584175802.80742788,0.04200966,0.01141348,0.00000351,1625696.00000000,0.04698647,0.000000,0.000000
1584175802.90753198,0.04200914,0.01146902,0.00000296,1626351.00000000,0.04062017,0.000000,0.000000
1584175803.00754809,0.04200803,0.01028089,0.00000298,1627132.00000000,0.03903496,0.000000,0.000000
1584175803.10765409,0.04200802,0.01239987,0.00000300,1628036.00000000,0.04199358,0.000000,0.000000
1584175803.20776200,0.04200687,0.01077708,0.00000298,1628717.00000000,0.03893268,0.000000,0.000000
1584175803.30781603,0.04200671,0.01130639,0.00000301,1629534.00000000,0.04157792,0.000000,0.000000
1584175803.40790296,0.04200594,0.01112259,0.00000305,1630298.00000000,0.03994428,0.000000,0.000000
1584175803.50795603,0.04200552,0.01083802,0.00000304,1631025.00000000,0.04090024,0.000000,0.000000
1584175803.60810804,0.04200487,0.01093702,0.00000301,1631804.00000000,0.04026676,0.000000,0.000000
1584175803.70818710,0.04200372,0.01028937,0.00000303,1632512.00000000,0.03893620,0.000000,0.000000
1584175803.80823708,0.04200268,0.01055891,0.00000299,1633225.00000000,0.03920137,0.000000,0.000000
1584175803.90837002,0.04200185,0.01052824,0.00000299,1633989.00000000,0.03978382,0.000000,0.000000
1584175804.00838804,0.04200167,0.01128329,0.00000298,1634740.00000000,0.04152150,0.000000,0.000000
1584175804.10856605,0.04200125,0.01160466,0.00000303,1635501.00000000,0.04087525,0.000000,0.000000
1584175804.20856810,0.04200105,0.01141369,0.00000307,1635906.00000000,0.04148208,0.000000,0.000000
1584175804.30871511,0.04200078,0.01154016,0.00000303,1636753.00000000,0.04127199,0.000000,0.000000
1584175804.40873694,0.04200001,0.01111270,0.00000314,1637394.00000000,0.03993810,0.000000,0.000000
1584175804.50889111,0.04200073,0.01175155,0.00000302,1638055.00000000,0.04392492,0.000000,0.000000
1584175804.60896707,0.04200077,0.01128692,0.00000304,1638697.00000000,0.04209920,0.000000,0.000000
1584175804.70905089,0.04200021,0.01246638,0.00000301,1639584.00000000,0.04051345,0.000000,0.000000
1584175804.80917501,0.04200028,0.01242739,0.00000303,1639629.00000000,0.04217729,0.000000,0.000000
1584175804.90922308,0.04200003,0.01148613,0.00000296,1639975.00000000,0.04134582,0.000000,0.000000
1584175805.00929689,0.04200065,0.01158815,0.00000302,1640706.00000000,0.04365094,0.000000,0.000000
1584175805.10948300,0.04199989,0.01134100,0.00000300,1641591.00000000,0.03995619,0.000000,0.000000
1584175805.20944190,0.04199972,0.01165279,0.00000303,1642131.00000000,0.04153802,0.000000,0.000000
1584175805.30957603,0.04199882,0.01107562,0.00000310,1642791.00000000,0.03958965,0.000000,0.000000
1584175805.40962195,0.04199779,0.01107893,0.00000318,1643352.00000000,0.03922886,0.000000,0.000000
1584175805.50974989,0.04199789,0.01224186,0.00000301,1644076.00000000,0.04226918,0.000000,0.000000
1584175805.60980511,0.04199943,0.01171478,0.00000329,1644940.00000000,0.04613396,0.000000,0.000000
1584175805.70991802,0.04199920,0.01203188,0.00000314,1645770.00000000,0.04138724,0.000000,0.000000
1584175805.80990911,0.04199977,0.01244666,0.00000310,1646513.00000000,0.04353410,0.000000,0.000000
1584175805.91001892,0.04199969,0.01095829,0.00000311,1647279.00000000,0.04177704,0.000000,0.000000
1584175806.01013803,0.04200114,0.01388964,0.00000331,1648012.00000000,0.04590800,0.000000,0.000000
1584175806.11026001,0.04200095,0.01216650,0.00000306,1648189.00000000,0.04148863,0.000000,0.000000
1584175806.21030998,0.04200091,0.01148546,0.00000307,1648907.00000000,0.04189496,0.000000,0.000000
1584175806.31039596,0.04200151,0.01299093,0.00000308,1649670.00000000,0.04362494,0.000000,0.000000
1584175806.41053200,0.04200320,0.01232226,0.00000306,1650304.00000000,0.04658232,0.000000,0.000000
1584175806.51059198,0.04200370,0.01179522,0.00000304,1651149.00000000,0.04334651,0.000000,0.000000
1584175806.61063409,0.04200337,0.01156291,0.00000301,1651930.00000000,0.04111644,0.000000,0.000000
1584175806.71077704,0.04200262,0.01168543,0.00000304,1652649.00000000,0.03995940,0.000000,0.000000
1584175806.81080604,0.04200248,0.01210686,0.00000304,1652926.00000000,0.04161754,0.000000,0.000000
1584175806.91093493,0.04200255,0.01151935,0.00000300,1653687.00000000,0.04220844,0.000000,0.000000
1584175807.01102090,0.04200204,0.01127287,0.00000296,1654437.00000000,0.04060744,0.000000,0.000000
1584175807.11111403,0.04200221,0.01263796,0.00000302,1655159.00000000,0.04247072,0.000000,0.000000
1584175807.21116900,0.04200245,0.01189268,0.00000298,1655861.00000000,0.04265578,0.000000,0.000000
1584175807.31127596,0.04200291,0.01214523,0.00000303,1656532.00000000,0.04324508,0.000000,0.000000
1584175807.41133595,0.04200269,0.01130826,0.00000299,1657140.00000000,0.04140516,0.000000,0.000000
1584175807.51151800,0.04200274,0.01149857,0.00000297,1657901.00000000,0.04215188,0.000000,0.000000
1584175807.61153793,0.04200374,0.01411548,0.00000301,1658511.00000000,0.04469726,0.000000,0.000000
1584175807.71164489,0.04200336,0.01155557,0.00000298,1659319.00000000,0.04097363,0.000000,0.000000
1584175807.81170297,0.04200354,0.01256099,0.00000301,1659038.00000000,0.04250576,0.000000,0.000000
1584175807.91182494,0.04200399,0.01161049,0.00000311,1659867.00000000,0.04321652,0.000000,0.000000
1584175808.01188302,0.04200673,0.01328669,0.00000335,1660732.00000000,0.04944153,0.000000,0.000000
1584175808.11197901,0.04200953,0.01395091,0.00000310,1661592.00000000,0.04962620,0.000000,0.000000
1584175808.21207404,0.04200983,0.01255312,0.00000296,1661495.00000000,0.04282583,0.000000,0.000000
1584175808.31214595,0.04201032,0.01151348,0.00000301,1662293.00000000,0.04334281,0.000000,0.000000
1584175808.41222000,0.04201018,0.01181891,0.00000312,1663027.00000000,0.04163864,0.000000,0.000000
1584175808.51236296,0.04201013,0.01204032,0.00000300,1663519.00000000,0.04187122,0.000000,0.000000
1584175808.61240292,0.04201104,0.01213798,0.00000303,1664343.00000000,0.04449043,0.000000,0.000000
1584175808.71253300,0.04201199,0.01261787,0.00000305,1665205.00000000,0.04457762,0.000000,0.000000
1584175808.81262112,0.04201351,0.01361027,0.00000321,1666133.00000000,0.04617440,0.000000,0.000000
1584175808.91268206,0.04201406,0.01199664,0.00000301,1666775.00000000,0.04349571,0.000000,0.000000
1584175809.01275396,0.04201451,0.01213078,0.00000315,1667714.00000000,0.04324546,0.000000,0.000000
1584175809.11283398,0.04201589,0.01325874,0.00000301,1668471.00000000,0.04579212,0.000000,0.000000
1584175809.21289396,0.04201443,0.01057155,0.00000298,1669092.00000000,0.03803198,0.000000,0.000000
1584175809.31297112,0.04201393,0.01150671,0.00000300,1669688.00000000,0.04063801,0.000000,0.000000
1584175809.41306996,0.04201418,0.01264067,0.00000303,1670307.00000000,0.04268830,0.000000,0.000000
1584175809.51312995,0.04201387,0.01145618,0.00000302,1670974.00000000,0.04118784,0.000000,0.000000
1584175809.61321211,0.04201384,0.01226285,0.00000301,1671146.00000000,0.04193250,0.000000,0.000000
1584175809.71329999,0.04201403,0.01227006,0.00000305,1671919.00000000,0.04251660,0.000000,0.000000
1584175809.81340408,0.04201459,0.01291312,0.00000301,1672723.00000000,0.04354536,0.000000,0.000000
1584175809.91350508,0.04201511,0.01172377,0.00000302,1673422.00000000,0.04344560,0.000000,0.000000
1584175810.01359797,0.04201467,0.01097307,0.00000309,1674079.00000000,0.04081420,0.000000,0.000000
1584175810.11368704,0.04201483,0.01151382,0.00000309,1674831.00000000,0.04243858,0.000000,0.000000
1584175810.21375608,0.04201397,0.01100998,0.00000303,1675480.00000000,0.03965636,0.000000,0.000000
1584175810.31383300,0.04201332,0.01138256,0.00000298,1676108.00000000,0.04025389,0.000000,0.000000
1584175810.41398191,0.04201319,0.01192950,0.00000319,1676576.00000000,0.04165106,0.000000,0.000000
1584175810.51402307,0.04201410,0.01158169,0.00000304,1677194.00000000,0.04449665,0.000000,0.000000
1584175810.61413097,0.04201349,0.01075073,0.00000305,1677914.00000000,0.04035735,0.000000,0.000000
1584175810.71419001,0.04201265,0.01072202,0.00000306,1678412.00000000,0.03969665,0.000000,0.000000
1584175810.81431103,0.04201363,0.01202525,0.00000325,1678997.00000000,0.04469648,0.000000,0.000000
1584175810.91437697,0.04201294,0.01159028,0.00000307,1679204.00000000,0.04011935,0.000000,0.000000
1584175811.01444507,0.04201222,0.01132026,0.00000305,1679231.00000000,0.04005145,0.000000,0.000000
1584175811.11461496,0.04201035,0.00958422,0.00000301,1679889.00000000,0.03687028,0.000000,0.000000
1584175811.21466708,0.04200852,0.00996228,0.00000300,1680423.00000000,0.03697049,0.000000,0.000000
1584175811.31474900,0.04200686,0.01032499,0.00000306,1680824.00000000,0.03744525,0.000000,0.000000
1584175811.41482997,0.04200682,0.01131935,0.00000303,1681444.00000000,0.04191129,0.000000,0.000000
1584175811.51493692,0.04200582,0.01033929,0.00000303,1681929.00000000,0.03923779,0.000000,0.000000
1584175811.61494899,0.04200578,0.01200710,0.00000311,1682511.00000000,0.04190023,0.000000,0.000000
1584175811.71508598,0.04200513,0.01163564,0.00000300,1682889.00000000,0.04022502,0.000000,0.000000
1584175811.81514096,0.04200391,0.01039833,0.00000305,1683562.00000000,0.03863303,0.000000,0.000000
1584175811.91526294,0.04200343,0.01102873,0.00000308,1684204.00000000,0.04069009,0.000000,0.000000
1584175812.01533508,0.04200274,0.01132529,0.00000300,1685026.00000000,0.04010338,0.000000,0.000000
1584175812.11546803,0.04200179,0.01114910,0.00000305,1685703.00000000,0.03937151,0.000000,0.000000
1584175812.21547294,0.04200036,0.01096065,0.00000315,1686343.00000000,0.03805529,0.000000,0.000000
1584175812.31559896,0.04199979,0.01075737,0.00000301,1686396.00000000,0.04042322,0.000000,0.000000
1584175812.41568708,0.04199859,0.01110505,0.00000298,1686973.00000000,0.03868856,0.000000,0.000000
1584175812.51594710,0.04199761,0.01017595,0.00000306,1687166.00000000,0.03928738,0.000000,0.000000
1584175812.61583900,0.04199662,0.01082973,0.00000308,1687950.00000000,0.03926825,0.000000,0.000000
1584175812.71592498,0.04199608,0.01163691,0.00000304,1688552.00000000,0.04051719,0.000000,0.000000
1584175812.81603789,0.04199555,0.01068281,0.00000303,1688723.00000000,0.04053321,0.000000,0.000000
1584175812.91610599,0.04199533,0.01173676,0.00000303,1689384.00000000,0.04138718,0.000000,0.000000
1584175813.01615000,0.04199528,0.01189352,0.00000305,1689996.00000000,0.04184530,0.000000,0.000000
1584175813.11635208,0.04199439,0.01104964,0.00000302,1690510.00000000,0.03953585,0.000000,0.000000
1584175813.21633506,0.04199368,0.01017335,0.00000324,1691057.00000000,0.04001515,0.000000,0.000000
1584175813.31647801,0.04199300,0.01117790,0.00000306,1691768.00000000,0.04011583,0.000000,0.000000
1584175813.41651201,0.04199340,0.01118775,0.00000307,1692275.00000000,0.04309343,0.000000,0.000000
1584175813.51665998,0.04199340,0.01150896,0.00000324,1693039.00000000,0.04201736,0.000000,0.000000
1584175813.61673188,0.04199224,0.01016744,0.00000306,1693592.00000000,0.03877823,0.000000,0.000000
1584175813.71682310,0.04199262,0.01151219,0.00000305,1694162.00000000,0.04303748,0.000000,0.000000
1584175813.81687093,0.04199316,0.01237887,0.00000312,1694698.00000000,0.04347872,0.000000,0.000000
1584175813.91693211,0.04199250,0.01079781,0.00000312,1695262.00000000,0.04016539,0.000000,0.000000
1584175814.01699090,0.04199254,0.01183231,0.00000309,1695761.00000000,0.04212003,0.000000,0.000000
1584175814.11714697,0.04199371,0.01260511,0.00000311,1696240.00000000,0.04523163,0.000000,0.000000
1584175814.21722794,0.04199325,0.01099532,0.00000305,1696502.00000000,0.04071994,0.000000,0.000000
1584175814.31733608,0.04199324,0.01150046,0.00000301,1697081.00000000,0.04195125,0.000000,0.000000
1584175814.41749692,0.04199638,0.02085848,0.00000303,1697590.00000000,0.05073859,0.000000,0.000000
1584175814.51746202,0.04199766,0.01155309,0.00000336,1698873.00000000,0.04555471,0.000000,0.000000
1584175814.61757898,0.04199682,0.01082753,0.00000287,1694459.00000000,0.03966692,0.000000,0.000000
1584175814.71773696,0.04199630,0.01137477,0.00000298,1695562.00000000,0.04053604,0.000000,0.000000
1584175814.81777596,0.04199630,0.01133902,0.00000314,1696425.00000000,0.04201347,0.000000,0.000000
